Date,Open,High,Low,Close,Adj Close,Volume
2024-05-07,21.990000,22.360001,21.990000,22.110001,22.110001,59600
2024-05-08,22.010000,22.950001,21.940001,22.950001,22.950001,126700
2024-05-09,22.950001,23.200001,22.900000,22.959999,22.959999,125000
2024-05-10,22.959999,23.205000,22.780001,22.799999,22.799999,96600
2024-05-13,22.870001,23.379000,22.629999,22.969999,22.969999,105900
2024-05-14,22.950001,23.045000,21.559999,21.719999,21.719999,280100
2024-05-15,22.000000,23.490000,21.830000,23.400000,23.400000,180000
2024-05-16,23.610001,24.160000,23.480000,23.700001,23.700001,95300
2024-05-17,23.510000,23.559999,23.129999,23.260000,23.260000,67300
2024-05-20,23.290001,23.469999,23.004999,23.080000,23.080000,44700
2024-05-21,23.020000,23.190001,22.840000,22.959999,22.959999,25100
2024-05-22,22.959999,22.959999,22.469999,22.480000,22.480000,36100
2024-05-23,22.440001,22.490000,22.010000,22.240000,22.240000,32200
2024-05-24,22.250000,22.600000,22.080000,22.590000,22.590000,37200
2024-05-28,22.620001,22.790001,22.250000,22.440001,22.440001,36400
2024-05-29,22.320000,22.670000,21.980000,22.580000,22.580000,45900
2024-05-30,22.459999,22.840000,22.275000,22.840000,22.840000,69800
2024-05-31,22.770000,24.410000,22.750000,24.070000,24.070000,413600
2024-06-03,24.000000,24.049999,23.400000,23.450001,23.450001,127900
2024-06-04,23.240000,23.209999,23.000000,23.000000,23.000000,13242
